ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-06-14,53994.57526576689,57528.95249599523,59610.188670691896,53994.57526576689,53994.57526576689,4597.28432618056,4597.28432618056,4597.28432618056,-18.203478270304476,-18.203478270304476,-18.203478270304476,4615.487804450865,4615.487804450865,4615.487804450865,0.0,0.0,0.0,58591.859591947454
2023-06-15,53951.09831872503,57410.30906887039,59476.431055413275,53951.09831872503,53951.09831872503,4554.115465804998,4554.115465804998,4554.115465804998,4.01063320013366,4.01063320013366,4.01063320013366,4550.104832604864,4550.104832604864,4550.104832604864,0.0,0.0,0.0,58505.21378453003
2023-06-16,53907.62137168318,57448.072691563146,59497.3946377023,53907.62137168318,53907.62137168318,4580.905475230478,4580.905475230478,4580.905475230478,85.27190026779041,85.27190026779041,85.27190026779041,4495.633574962688,4495.633574962688,4495.633574962688,0.0,0.0,0.0,58488.52684691366
2023-06-17,53864.14442464131,57281.06967530029,59316.83811657841,53864.14442464131,53864.14442464131,4444.742651742471,4444.742651742471,4444.742651742471,-8.869595290993106,-8.869595290993106,-8.869595290993106,4453.612247033464,4453.612247033464,4453.612247033464,0.0,0.0,0.0,58308.88707638378
2023-06-18,53820.66747759945,57185.755951479085,59168.052549698434,53820.66747759945,53820.66747759945,4401.108006091401,4401.108006091401,4401.108006091401,-24.182602120646244,-24.182602120646244,-24.182602120646244,4425.290608212046,4425.290608212046,4425.290608212046,0.0,0.0,0.0,58221.77548369085
2023-06-19,53777.190530557586,57151.233358393205,59191.11240509173,53777.190530557586,53777.190530557586,4422.325504212465,4422.325504212465,4422.325504212465,10.731309442255137,10.731309442255137,10.731309442255137,4411.59419477021,4411.59419477021,4411.59419477021,0.0,0.0,0.0,58199.51603477005
2023-06-20,53733.71358351572,57065.89997114833,59131.50630311424,53733.71358351572,53733.71358351572,4364.338451655533,4364.338451655533,4364.338451655533,-48.7581672282392,-48.7581672282392,-48.7581672282392,4413.096618883772,4413.096618883772,4413.096618883772,0.0,0.0,0.0,58098.05203517125
2023-06-21,53690.23663647386,57054.19593401329,59099.91260536443,53690.23663647386,53690.23663647386,4411.797244388855,4411.797244388855,4411.797244388855,-18.20347827031186,-18.20347827031186,-18.20347827031186,4430.000722659167,4430.000722659167,4430.000722659167,0.0,0.0,0.0,58102.03388086272
2023-06-22,53646.759689432,57089.85066397195,59180.52419879725,53646.759689432,53646.759689432,4466.139772352392,4466.139772352392,4466.139772352392,4.010633199865631,4.010633199865631,4.010633199865631,4462.1291391525265,4462.1291391525265,4462.1291391525265,0.0,0.0,0.0,58112.89946178439
2023-06-23,53603.28274239015,57145.282179827394,59176.213302409895,53603.28274239015,53603.28274239015,4594.196459673223,4594.196459673223,4594.196459673223,85.27190026786263,85.27190026786263,85.27190026786263,4508.924559405361,4508.924559405361,4508.924559405361,0.0,0.0,0.0,58197.47920206337
2023-06-24,53559.80579534828,57026.276518299725,59146.51901038725,53559.80579534828,53559.80579534828,4560.590147287894,4560.590147287894,4560.590147287894,-8.869595291003831,-8.869595291003831,-8.869595291003831,4569.459742578898,4569.459742578898,4569.459742578898,0.0,0.0,0.0,58120.39594263617
2023-06-25,53516.32884830642,57169.86773524406,59162.68247631451,53516.32884830642,53516.32884830642,4618.274440563556,4618.274440563556,4618.274440563556,-24.18260212067748,-24.18260212067748,-24.18260212067748,4642.457042684233,4642.457042684233,4642.457042684233,0.0,0.0,0.0,58134.60328886997
2023-06-26,53472.85190126455,57092.51453712848,59243.44457662387,53472.85190126455,53472.85190126455,4737.048276979568,4737.048276979568,4737.048276979568,10.731309442274078,10.731309442274078,10.731309442274078,4726.316967537295,4726.316967537295,4726.316967537295,0.0,0.0,0.0,58209.90017824412
2023-06-27,53509.769119891644,57329.39178185437,59329.44398512275,53509.769119891644,53509.769119891644,4770.3968734363925,4770.3968734363925,4770.3968734363925,-48.75816722811112,-48.75816722811112,-48.75816722811112,4819.155040664504,4819.155040664504,4819.155040664504,0.0,0.0,0.0,58280.16599332804
2023-06-28,53546.686338518724,57443.43609567178,59486.13935359693,53546.686338518724,53546.686338518724,4900.642533492567,4900.642533492567,4900.642533492567,-18.203478270319266,-18.203478270319266,-18.203478270319266,4918.846011762886,4918.846011762886,4918.846011762886,0.0,0.0,0.0,58447.32887201129
2023-06-29,53583.603557145805,57624.49854046637,59571.757631698354,53583.603557145805,53583.603557145805,5027.084895570456,5027.084895570456,5027.084895570456,4.010633199936851,4.010633199936851,4.010633199936851,5023.074262370519,5023.074262370519,5023.074262370519,0.0,0.0,0.0,58610.68845271626
2023-06-30,53620.52077577289,57768.93334809016,59792.129351509466,53620.52077577289,53620.52077577289,5214.660986392528,5214.660986392528,5214.660986392528,85.2719002676975,85.2719002676975,85.2719002676975,5129.389086124831,5129.389086124831,5129.389086124831,0.0,0.0,0.0,58835.18176216542
2023-07-01,53657.437994399974,57850.477577221835,59965.52274611449,53657.437994399974,53657.437994399974,5226.393796833467,5226.393796833467,5226.393796833467,-8.86959529101455,-8.86959529101455,-8.86959529101455,5235.2633921244815,5235.2633921244815,5235.2633921244815,0.0,0.0,0.0,58883.83179123344
2023-07-02,53694.355213027055,57951.17264133948,60032.555598713174,53694.355213027055,53694.355213027055,5313.971686973827,5313.971686973827,5313.971686973827,-24.182602120518215,-24.182602120518215,-24.182602120518215,5338.154289094345,5338.154289094345,5338.154289094345,0.0,0.0,0.0,59008.32690000088
2023-07-03,53731.27243165415,58149.495791733745,60188.66668691624,53731.27243165415,53731.27243165415,5446.295269252754,5446.295269252754,5446.295269252754,10.731309442317635,10.731309442317635,10.731309442317635,5435.563959810435,5435.563959810435,5435.563959810435,0.0,0.0,0.0,59177.567700906904
2023-07-04,53768.18965028124,58211.89515023094,60299.31297648008,53768.18965028124,53768.18965028124,5476.341063665161,5476.341063665161,5476.341063665161,-48.75816722805372,-48.75816722805372,-48.75816722805372,5525.099230893215,5525.099230893215,5525.099230893215,0.0,0.0,0.0,59244.5307139464
2023-07-05,53805.10686890832,58368.516341362454,60406.285075144624,53805.10686890832,53805.10686890832,5586.324804415448,5586.324804415448,5586.324804415448,-18.203478270284126,-18.203478270284126,-18.203478270284126,5604.528282685733,5604.528282685733,5604.528282685733,0.0,0.0,0.0,59391.431673323765
2023-07-06,53842.0240875354,58493.29637694461,60593.02198319425,53842.0240875354,53842.0240875354,5675.843659544956,5675.843659544956,5675.843659544956,4.010633200008068,4.010633200008068,4.010633200008068,5671.833026344948,5671.833026344948,5671.833026344948,0.0,0.0,0.0,59517.86774708035
2023-07-07,53878.94130616249,58707.33833329691,60767.5000856512,53878.94130616249,53878.94130616249,5810.527698343035,5810.527698343035,5810.527698343035,85.27190026776971,85.27190026776971,85.27190026776971,5725.2557980752645,5725.2557980752645,5725.2557980752645,0.0,0.0,0.0,59689.469004505525
2023-07-08,53915.85852478957,58569.48107613866,60669.54512812421,53915.85852478957,53915.85852478957,5754.469584830343,5754.469584830343,5754.469584830343,-8.869595290751121,-8.869595290751121,-8.869595290751121,5763.339180121095,5763.339180121095,5763.339180121095,0.0,0.0,0.0,59670.32810961991
2023-07-09,53952.77574341666,58812.798007685975,60715.007779940766,53952.77574341666,53952.77574341666,5760.775348003152,5760.775348003152,5760.775348003152,-24.18260212035895,-24.18260212035895,-24.18260212035895,5784.957950123512,5784.957950123512,5784.957950123512,0.0,0.0,0.0,59713.55109141982
2023-07-10,53989.692962043744,58798.372610981736,60824.18263768242,53989.692962043744,53989.692962043744,5800.073688699108,5800.073688699108,5800.073688699108,10.731309442189493,10.731309442189493,10.731309442189493,5789.342379256919,5789.342379256919,5789.342379256919,0.0,0.0,0.0,59789.76665074285
2023-07-11,54026.610180670825,58744.261461063084,60712.53816694547,54026.610180670825,54026.610180670825,5727.33417173786,5727.33417173786,5727.33417173786,-48.75816722823408,-48.75816722823408,-48.75816722823408,5776.092338966096,5776.092338966096,5776.092338966096,0.0,0.0,0.0,59753.94435240868
2023-07-12,54063.52739929791,58764.57172604708,60877.31065493646,54063.52739929791,54063.52739929791,5726.978451040929,5726.978451040929,5726.978451040929,-18.203478270249004,-18.203478270249004,-18.203478270249004,5745.181929311178,5745.181929311178,5745.181929311178,0.0,0.0,0.0,59790.50585033884
2023-07-13,54100.44461792499,58729.445455919435,60747.926776245535,54100.44461792499,54100.44461792499,5700.965234914904,5700.965234914904,5700.965234914904,4.010633199740038,4.010633199740038,4.010633199740038,5696.954601715163,5696.954601715163,5696.954601715163,0.0,0.0,0.0,59801.4098528399
2023-07-14,54137.361836552074,58786.0757396521,60908.54049711501,54137.361836552074,54137.361836552074,5717.3809082251855,5717.3809082251855,5717.3809082251855,85.27190026772325,85.27190026772325,85.27190026772325,5632.109007957462,5632.109007957462,5632.109007957462,0.0,0.0,0.0,59854.74274477726
2023-07-15,54174.27905517917,58683.50872597456,60830.09967923213,54174.27905517917,54174.27905517917,5542.806462935183,5542.806462935183,5542.806462935183,-8.869595290933416,-8.869595290933416,-8.869595290933416,5551.676058226116,5551.676058226116,5551.676058226116,0.0,0.0,0.0,59717.085518114356
2023-07-16,54211.19627380625,58615.005479736465,60707.25257860622,54211.19627380625,54211.19627380625,5432.805304788593,5432.805304788593,5432.805304788593,-24.182602120390182,-24.182602120390182,-24.182602120390182,5456.987906908983,5456.987906908983,5456.987906908983,0.0,0.0,0.0,59644.00157859484
2023-07-17,54248.11349243334,58576.77913820479,60602.042772443,54248.11349243334,54248.11349243334,5360.371108378254,5360.371108378254,5360.371108378254,10.731309442233046,10.731309442233046,10.731309442233046,5349.63979893602,5349.63979893602,5349.63979893602,0.0,0.0,0.0,59608.48460081159
2023-07-18,54285.03071106042,58394.92471703697,60498.40956169038,54285.03071106042,54285.03071106042,5182.687728706566,5182.687728706566,5182.687728706566,-48.75816722817669,-48.75816722817669,-48.75816722817669,5231.445895934743,5231.445895934743,5231.445895934743,0.0,0.0,0.0,59467.718439766984
2023-07-19,54321.94792968751,58366.83510768122,60432.92662553258,54321.94792968751,54321.94792968751,5086.186876802601,5086.186876802601,5086.186876802601,-18.20347827035403,-18.20347827035403,-18.20347827035403,5104.390355072955,5104.390355072955,5104.390355072955,0.0,0.0,0.0,59408.13480649011
2023-07-20,54358.8651495736,58342.60528304996,60439.540441041885,54358.8651495736,54358.8651495736,4974.585683249713,4974.585683249713,4974.585683249713,4.010633199811255,4.010633199811255,4.010633199811255,4970.575050049902,4970.575050049902,4970.575050049902,0.0,0.0,0.0,59333.45083282331
2023-07-21,54395.7823694597,58350.0307490959,60360.88709861125,54395.7823694597,54395.7823694597,4917.437300435258,4917.437300435258,4917.437300435258,85.27190026779547,85.27190026779547,85.27190026779547,4832.165400167463,4832.165400167463,4832.165400167463,0.0,0.0,0.0,59313.21966989496
2023-07-22,54432.69958934579,58059.82638124683,60119.05498467399,54432.69958934579,54432.69958934579,4682.466212495503,4682.466212495503,4682.466212495503,-8.869595290772565,-8.869595290772565,-8.869595290772565,4691.335807786276,4691.335807786276,4691.335807786276,0.0,0.0,0.0,59115.1658018413
2023-07-23,54469.61680923189,57958.379848290664,60014.85225353165,54469.61680923189,54469.61680923189,4526.033593949832,4526.033593949832,4526.033593949832,-24.182602120869223,-24.182602120869223,-24.182602120869223,4550.216196070701,4550.216196070701,4550.216196070701,0.0,0.0,0.0,58995.650403181724
2023-07-24,54506.53402911798,57902.203573986866,59962.43683929108,54506.53402911798,54506.53402911798,4421.572397664852,4421.572397664852,4421.572397664852,10.731309442251987,10.731309442251987,10.731309442251987,4410.8410882226,4410.8410882226,4410.8410882226,0.0,0.0,0.0,58928.10642678283
2023-07-25,54543.45124900409,57840.62168684252,59811.04229284208,54543.45124900409,54543.45124900409,4226.344410946444,4226.344410946444,4226.344410946444,-48.758167228238165,-48.758167228238165,-48.758167228238165,4275.102578174682,4275.102578174682,4275.102578174682,0.0,0.0,0.0,58769.795659950534
2023-07-26,54580.36846889018,57622.16721069057,59691.0012803688,54580.36846889018,54580.36846889018,4126.50493552422,4126.50493552422,4126.50493552422,-18.203478270361423,-18.203478270361423,-18.203478270361423,4144.708413794581,4144.708413794581,4144.708413794581,0.0,0.0,0.0,58706.8734044144
2023-07-27,54617.285688776275,57630.142900297826,59711.200271676535,54617.285688776275,54617.285688776275,4025.156884292008,4025.156884292008,4025.156884292008,4.010633199840217,4.010633199840217,4.010633199840217,4021.1462510921674,4021.1462510921674,4021.1462510921674,0.0,0.0,0.0,58642.442573068285
2023-07-28,54654.20290866237,57546.57231434193,59640.59599860604,54654.20290866237,54654.20290866237,3990.926846855281,3990.926846855281,3990.926846855281,85.271900267749,85.271900267749,85.271900267749,3905.6549465875323,3905.6549465875323,3905.6549465875323,0.0,0.0,0.0,58645.12975551766
2023-07-29,54691.12012854847,57469.55509015229,59474.541829358925,54691.12012854847,54691.12012854847,3790.333945392484,3790.333945392484,3790.333945392484,-8.869595290954855,-8.869595290954855,-8.869595290954855,3799.203540683439,3799.203540683439,3799.203540683439,0.0,0.0,0.0,58481.45407394096
